project,description,tags,start,end,updated,duration,modified
project_3,description_3,None,2018-03-20T11:17:38-04:00,2018-03-20T12:13:42-04:00,2018-03-20T12:13:42-04:00,3364000,False
project_3,description_7,None,2018-03-20T09:01:16-04:00,2018-03-20T11:16:49-04:00,2018-03-20T11:16:51-04:00,8133000,True
project_3,description_3,None,2018-03-20T00:21:50-04:00,2018-03-20T00:59:32-04:00,2018-03-20T00:59:32-04:00,2262000,False
project_8,description_10,tag_3,2018-03-19T23:34:05-04:00,2018-03-19T23:49:17-04:00,2018-03-19T23:49:19-04:00,912000,True
project_8,description_62,None,2018-03-19T22:36:22-04:00,2018-03-19T23:33:31-04:00,2018-03-19T23:33:51-04:00,3429000,True
project_8,description_63,None,2018-03-19T20:57:11-04:00,2018-03-19T22:21:03-04:00,2018-03-19T22:21:05-04:00,5032000,True
project_8,description_63,None,2018-03-19T20:49:14-04:00,2018-03-19T20:56:34-04:00,2018-03-19T20:56:34-04:00,440134,False
project_2,description_2,None,2018-03-19T20:33:44-04:00,2018-03-19T20:49:09-04:00,2018-03-19T20:49:10-04:00,925000,True
project_7,description_10,None,2018-03-19T20:17:26-04:00,2018-03-19T20:33:28-04:00,2018-03-19T20:33:39-04:00,962000,True
project_1,description_1,None,2018-03-19T19:49:25-04:00,2018-03-19T20:16:42-04:00,2018-03-19T20:16:42-04:00,1637000,False
project_9,description_40,None,2018-03-19T18:18:12-04:00,2018-03-19T19:49:25-04:00,2018-03-19T19:49:25-04:00,5473000,False
project_3,description_3,None,2018-03-19T18:18:09-04:00,2018-03-19T18:18:10-04:00,2018-03-19T18:18:11-04:00,1000,True
project_3,description_8,None,2018-03-19T16:42:00-04:00,2018-03-19T17:29:08-04:00,2018-03-19T17:29:37-04:00,2828000,True
project_7,description_12,None,2018-03-19T14:12:06-04:00,2018-03-19T16:40:00-04:00,2018-03-19T17:29:47-04:00,8874000,True
project_3,description_8,None,2018-03-19T13:33:01-04:00,2018-03-19T14:12:06-04:00,2018-03-19T17:28:50-04:00,2345000,True
project_7,description_64,None,2018-03-19T11:48:53-04:00,2018-03-19T13:04:42-04:00,2018-03-19T13:04:44-04:00,4549000,True
project_1,description_1,None,2018-03-19T11:25:12-04:00,2018-03-19T11:48:36-04:00,2018-03-19T11:48:39-04:00,1404000,True
project_6,description_6,None,2018-03-19T10:56:55-04:00,2018-03-19T11:25:12-04:00,2018-03-19T11:25:12-04:00,1697000,False
project_2,description_2,None,2018-03-19T09:56:33-04:00,2018-03-19T10:56:54-04:00,2018-03-19T10:56:54-04:00,3621000,False
project_3,description_7,None,2018-03-19T08:59:24-04:00,2018-03-19T09:56:32-04:00,2018-03-19T09:56:32-04:00,3428000,False
project_3,description_3,None,2018-03-19T00:18:18-04:00,2018-03-19T00:55:00-04:00,2018-03-20T11:17:22-04:00,2202000,True
project_7,description_10,None,2018-03-18T23:36:09-04:00,2018-03-18T23:57:38-04:00,2018-03-18T23:57:41-04:00,1289000,True
project_8,description_65,None,2018-03-18T21:50:14-04:00,2018-03-18T23:35:01-04:00,2018-03-18T23:35:03-04:00,6287000,True
project_2,description_2,None,2018-03-18T21:21:41-04:00,2018-03-18T21:50:14-04:00,2018-03-18T21:50:18-04:00,1713000,True
project_8,description_65,None,2018-03-18T19:18:07-04:00,2018-03-18T21:21:41-04:00,2018-03-18T21:21:42-04:00,7414000,True
project_1,description_1,None,2018-03-18T18:38:45-04:00,2018-03-18T19:10:46-04:00,2018-03-18T19:11:09-04:00,1921000,True
project_4,description_4,None,2018-03-18T18:08:19-04:00,2018-03-18T18:38:21-04:00,2018-03-18T19:11:58-04:00,1802000,True
project_8,description_65,None,2018-03-18T17:39:22-04:00,2018-03-18T18:05:20-04:00,2018-03-18T18:05:22-04:00,1558000,True
project_2,description_2,None,2018-03-18T17:22:58-04:00,2018-03-18T17:39:20-04:00,2018-03-18T17:39:24-04:00,982000,True
project_8,description_65,None,2018-03-18T16:23:29-04:00,2018-03-18T17:22:58-04:00,2018-03-18T17:22:59-04:00,3569000,True
project_0,description_10,None,2018-03-18T15:44:55-04:00,2018-03-18T16:19:31-04:00,2018-03-18T16:19:31-04:00,2076000,False
project_3,description_3,None,2018-03-18T15:03:40-04:00,2018-03-18T15:39:44-04:00,2018-03-18T15:39:56-04:00,2164000,True
project_1,description_1,None,2018-03-18T14:52:39-04:00,2018-03-18T15:03:21-04:00,2018-03-18T15:20:39-04:00,642000,True
project_1,description_1,None,2018-03-18T14:46:00-04:00,2018-03-18T14:52:28-04:00,2018-03-18T14:52:36-04:00,388000,True
project_2,description_2,None,2018-03-18T13:59:41-04:00,2018-03-18T14:45:00-04:00,2018-03-18T14:52:23-04:00,2719000,True
project_9,description_47,tag_2,2018-03-18T13:14:40-04:00,2018-03-18T13:59:31-04:00,2018-03-22T17:07:53-04:00,2691000,True
project_6,description_19,None,2018-03-18T12:55:34-04:00,2018-03-18T13:14:31-04:00,2018-03-18T13:14:31-04:00,1137000,False
project_1,description_11,None,2018-03-18T12:08:09-04:00,2018-03-18T12:55:33-04:00,2018-03-18T12:55:36-04:00,2844000,True
project_5,description_9,None,2018-03-18T11:02:14-04:00,2018-03-18T12:06:53-04:00,2018-03-18T12:06:53-04:00,3879000,False
project_3,description_8,None,2018-03-18T10:45:56-04:00,2018-03-18T11:02:13-04:00,2018-03-18T11:02:17-04:00,977000,True
project_3,description_7,None,2018-03-18T08:56:19-04:00,2018-03-18T10:45:56-04:00,2018-03-18T11:02:16-04:00,6577000,True
project_3,description_3,None,2018-03-18T00:27:59-04:00,2018-03-18T01:28:12-04:00,2018-03-18T01:28:12-04:00,3613000,False
project_9,description_40,None,2018-03-17T21:12:05-04:00,2018-03-17T23:19:14-04:00,2018-03-17T23:19:15-04:00,7629000,True
project_1,description_1,None,2018-03-17T20:49:15-04:00,2018-03-17T21:12:05-04:00,2018-03-17T21:12:05-04:00,1370000,False
project_9,description_40,None,2018-03-17T19:31:10-04:00,2018-03-17T20:49:15-04:00,2018-03-17T20:49:15-04:00,4685000,False
project_9,description_40,None,2018-03-17T18:14:16-04:00,2018-03-17T19:27:14-04:00,2018-03-17T19:27:17-04:00,4378000,True
project_7,description_66,None,2018-03-17T17:34:41-04:00,2018-03-17T18:14:05-04:00,2018-03-17T18:14:05-04:00,2364000,False
project_7,description_67,None,2018-03-17T17:10:58-04:00,2018-03-17T17:29:20-04:00,2018-03-17T17:29:20-04:00,1102000,False
project_3,description_3,None,2018-03-17T16:23:25-04:00,2018-03-17T17:07:26-04:00,2018-03-17T17:07:44-04:00,2641000,True
project_8,description_10,tag_3,2018-03-17T15:56:36-04:00,2018-03-17T16:21:37-04:00,2018-03-17T16:22:04-04:00,1501000,True
project_2,description_2,None,2018-03-17T14:54:00-04:00,2018-03-17T15:35:37-04:00,2018-03-17T15:35:37-04:00,2497000,False
project_3,description_3,None,2018-03-17T13:28:08-04:00,2018-03-17T14:53:51-04:00,2018-03-17T14:53:51-04:00,5143000,False
project_6,description_19,None,2018-03-17T12:30:58-04:00,2018-03-17T13:28:01-04:00,2018-03-17T13:28:01-04:00,3423000,False
project_3,description_3,None,2018-03-17T12:03:36-04:00,2018-03-17T12:30:48-04:00,2018-03-17T12:30:48-04:00,1632000,False
project_3,description_7,None,2018-03-17T09:06:20-04:00,2018-03-17T12:03:29-04:00,2018-03-17T12:03:29-04:00,10629000,False
project_3,description_3,None,2018-03-17T00:04:00-04:00,2018-03-17T01:50:12-04:00,2018-03-17T15:35:53-04:00,6372000,True
project_9,description_40,None,2018-03-16T21:47:49-04:00,2018-03-17T00:03:44-04:00,2018-03-17T00:03:47-04:00,8155000,True
project_3,description_3,None,2018-03-16T20:28:30-04:00,2018-03-16T21:47:31-04:00,2018-03-16T21:47:48-04:00,4741000,True
project_4,description_39,None,2018-03-16T19:18:41-04:00,2018-03-16T20:26:34-04:00,2018-03-16T20:26:37-04:00,4073000,True
project_6,description_19,None,2018-03-16T18:58:51-04:00,2018-03-16T19:16:52-04:00,2018-03-16T19:17:07-04:00,1081000,True
project_1,description_1,None,2018-03-16T18:29:50-04:00,2018-03-16T18:57:53-04:00,2018-03-16T19:17:27-04:00,1683000,True
project_6,description_6,None,2018-03-16T18:02:40-04:00,2018-03-16T18:28:41-04:00,2018-03-16T19:17:57-04:00,1561000,True
project_9,description_68,tag_4,2018-03-16T16:58:31-04:00,2018-03-16T18:01:43-04:00,2018-03-16T19:16:17-04:00,3792000,True
project_2,description_2,None,2018-03-16T16:24:31-04:00,2018-03-16T16:58:00-04:00,2018-03-16T16:58:00-04:00,2009000,False
project_5,description_5,None,2018-03-16T15:57:59-04:00,2018-03-16T16:24:30-04:00,2018-03-16T16:24:30-04:00,1591000,False
project_6,description_20,None,2018-03-16T13:19:00-04:00,2018-03-16T15:54:29-04:00,2018-03-16T15:54:32-04:00,9329000,True
project_1,description_11,None,2018-03-16T12:59:00-04:00,2018-03-16T13:17:00-04:00,2018-03-16T14:45:02-04:00,1080000,True
project_3,description_8,None,2018-03-16T12:42:22-04:00,2018-03-16T12:58:00-04:00,2018-03-16T14:44:30-04:00,938000,True
project_3,description_3,None,2018-03-16T11:46:00-04:00,2018-03-16T12:29:40-04:00,2018-03-16T12:29:52-04:00,2620000,True
project_2,description_2,None,2018-03-16T10:50:08-04:00,2018-03-16T11:44:10-04:00,2018-03-16T11:44:10-04:00,3242000,False
project_3,description_7,None,2018-03-16T08:06:45-04:00,2018-03-16T10:37:04-04:00,2018-03-16T10:37:04-04:00,9019000,False
project_3,description_3,None,2018-03-16T00:41:56-04:00,2018-03-16T02:06:35-04:00,2018-03-16T02:06:35-04:00,5079000,False
project_4,description_4,None,2018-03-15T23:49:53-04:00,2018-03-16T00:19:54-04:00,2018-03-16T12:29:30-04:00,1801000,True
project_9,description_40,None,2018-03-15T21:48:05-04:00,2018-03-15T23:47:58-04:00,2018-03-15T23:48:01-04:00,7193000,True
project_7,description_69,tag_0,2018-03-15T20:52:59-04:00,2018-03-15T21:47:51-04:00,2018-03-15T21:47:54-04:00,3292000,True
project_4,description_4,None,2018-03-15T19:32:00-04:00,2018-03-15T20:52:56-04:00,2018-03-15T20:53:01-04:00,4856000,True
project_7,description_69,tag_0,2018-03-15T18:49:17-04:00,2018-03-15T19:27:46-04:00,2018-03-15T19:27:48-04:00,2309000,True
project_3,description_3,None,2018-03-15T18:20:03-04:00,2018-03-15T18:45:05-04:00,2018-03-15T18:45:17-04:00,1502000,True
project_8,description_10,tag_3,2018-03-15T17:40:27-04:00,2018-03-15T18:20:31-04:00,2018-03-15T18:20:34-04:00,2404000,True
project_6,description_19,None,2018-03-15T16:11:34-04:00,2018-03-15T17:28:14-04:00,2018-03-15T17:28:14-04:00,4600000,False
project_2,description_2,None,2018-03-15T15:25:48-04:00,2018-03-15T16:11:33-04:00,2018-03-15T16:11:33-04:00,2745000,False
project_3,description_3,None,2018-03-15T13:54:48-04:00,2018-03-15T15:16:08-04:00,2018-03-15T15:16:08-04:00,4880000,False
project_1,description_1,None,2018-03-15T13:25:28-04:00,2018-03-15T13:54:45-04:00,2018-03-15T13:54:46-04:00,1757000,True
project_6,description_6,None,2018-03-15T13:00:21-04:00,2018-03-15T13:25:28-04:00,2018-03-15T13:25:28-04:00,1507000,False
project_3,description_8,None,2018-03-15T12:40:19-04:00,2018-03-15T13:00:20-04:00,2018-03-15T13:00:22-04:00,1201000,True
project_5,description_9,None,2018-03-15T11:35:44-04:00,2018-03-15T12:40:19-04:00,2018-03-15T12:40:19-04:00,3875000,False
project_3,description_8,None,2018-03-15T11:17:53-04:00,2018-03-15T11:35:43-04:00,2018-03-15T11:35:43-04:00,1070000,False
project_2,description_2,None,2018-03-15T11:01:57-04:00,2018-03-15T11:17:53-04:00,2018-03-15T11:18:02-04:00,956000,True
project_3,description_7,None,2018-03-15T08:06:29-04:00,2018-03-15T11:01:41-04:00,2018-03-15T11:01:41-04:00,10512000,False
project_3,description_3,None,2018-03-15T01:08:32-04:00,2018-03-15T02:11:31-04:00,2018-03-15T02:11:31-04:00,3779000,False
project_7,description_10,None,2018-03-14T23:16:30-04:00,2018-03-15T01:08:32-04:00,2018-03-15T01:08:32-04:00,6722000,False
project_3,description_3,None,2018-03-14T21:50:55-04:00,2018-03-14T23:15:57-04:00,2018-03-14T23:31:23-04:00,5102000,True
project_7,description_69,tag_0,2018-03-14T21:17:47-04:00,2018-03-14T21:43:29-04:00,2018-03-14T21:43:31-04:00,1542000,True
project_1,description_1,None,2018-03-14T20:32:18-04:00,2018-03-14T21:16:19-04:00,2018-03-14T21:16:33-04:00,2641000,True
project_3,description_3,None,2018-03-14T19:56:19-04:00,2018-03-14T20:30:39-04:00,2018-03-14T20:32:26-04:00,2060000,True
project_7,description_69,tag_0,2018-03-14T18:32:09-04:00,2018-03-14T19:56:16-04:00,2018-03-14T19:56:18-04:00,5047000,True
project_3,description_3,None,2018-03-14T17:08:35-04:00,2018-03-14T18:15:47-04:00,2018-03-14T18:15:47-04:00,4032000,False
project_5,description_5,None,2018-03-14T16:44:23-04:00,2018-03-14T17:06:31-04:00,2018-03-14T17:06:33-04:00,1328000,True
project_2,description_2,None,2018-03-14T16:17:23-04:00,2018-03-14T16:39:53-04:00,2018-03-14T16:43:47-04:00,1350000,True
project_3,description_8,None,2018-03-14T15:30:51-04:00,2018-03-14T16:13:51-04:00,2018-03-14T16:17:23-04:00,2580000,True
project_7,description_12,None,2018-03-14T14:00:52-04:00,2018-03-14T15:23:04-04:00,2018-03-14T15:23:07-04:00,4932000,True
project_3,description_8,None,2018-03-14T13:03:31-04:00,2018-03-14T13:44:29-04:00,2018-03-14T13:44:29-04:00,2458000,False
project_1,description_1,None,2018-03-14T12:34:00-04:00,2018-03-14T12:53:58-04:00,2018-03-14T12:54:53-04:00,1198000,True
project_6,description_6,None,2018-03-14T11:56:37-04:00,2018-03-14T12:32:00-04:00,2018-03-14T12:54:42-04:00,2123000,True
project_2,description_2,None,2018-03-14T11:56:35-04:00,2018-03-14T11:56:36-04:00,2018-03-14T11:56:36-04:00,1000,False
project_2,description_2,None,2018-03-14T11:05:28-04:00,2018-03-14T11:56:35-04:00,2018-03-14T11:56:35-04:00,3067000,False
project_3,description_3,None,2018-03-14T11:02:51-04:00,2018-03-14T11:05:18-04:00,2018-03-14T11:05:18-04:00,147000,False
project_3,description_7,None,2018-03-14T08:01:09-04:00,2018-03-14T11:02:43-04:00,2018-03-14T11:02:43-04:00,10894000,False
project_2,description_2,None,2018-03-14T00:50:00-04:00,2018-03-14T01:02:40-04:00,2018-03-14T01:02:53-04:00,760000,True
project_3,description_3,None,2018-03-13T23:30:40-04:00,2018-03-14T00:49:53-04:00,2018-03-14T00:49:54-04:00,4753000,True
project_0,description_70,None,2018-03-13T21:48:21-04:00,2018-03-13T23:30:23-04:00,2018-03-13T23:30:43-04:00,6122000,True
project_7,description_69,tag_0,2018-03-13T20:40:33-04:00,2018-03-13T21:48:09-04:00,2018-03-13T21:48:11-04:00,4056000,True
project_8,description_10,tag_3,2018-03-13T19:35:57-04:00,2018-03-13T20:29:45-04:00,2018-03-13T20:29:48-04:00,3228000,True
project_1,description_1,None,2018-03-13T18:59:56-04:00,2018-03-13T19:35:50-04:00,2018-03-13T19:36:14-04:00,2154000,True
project_8,description_10,tag_3,2018-03-13T18:20:37-04:00,2018-03-13T18:59:39-04:00,2018-03-13T18:59:53-04:00,2342000,True
project_3,description_8,None,2018-03-13T17:50:28-04:00,2018-03-13T18:19:08-04:00,2018-03-13T18:19:10-04:00,1720000,True
project_8,description_10,tag_3,2018-03-13T17:35:18-04:00,2018-03-13T17:50:25-04:00,2018-03-13T17:50:28-04:00,907000,True
project_3,description_3,None,2018-03-13T16:57:02-04:00,2018-03-13T17:35:04-04:00,2018-03-13T17:35:21-04:00,2282000,True
project_2,description_2,None,2018-03-13T16:17:00-04:00,2018-03-13T16:56:00-04:00,2018-03-13T16:56:11-04:00,2340000,True
project_4,description_4,None,2018-03-13T15:23:00-04:00,2018-03-13T16:16:08-04:00,2018-03-13T16:16:22-04:00,3188000,True
project_1,description_1,None,2018-03-13T14:37:00-04:00,2018-03-13T15:20:00-04:00,2018-03-13T16:16:01-04:00,2580000,True
project_6,description_6,None,2018-03-13T14:12:00-04:00,2018-03-13T14:39:02-04:00,2018-03-13T14:39:14-04:00,1622000,True
project_3,description_8,None,2018-03-13T13:46:21-04:00,2018-03-13T14:11:00-04:00,2018-03-13T14:38:46-04:00,1479000,True
project_5,description_9,None,2018-03-13T12:54:23-04:00,2018-03-13T13:46:21-04:00,2018-03-13T13:46:21-04:00,3118000,False
project_3,description_8,None,2018-03-13T12:36:18-04:00,2018-03-13T12:54:22-04:00,2018-03-13T12:54:22-04:00,1084000,False
project_3,description_3,None,2018-03-13T11:44:11-04:00,2018-03-13T12:21:53-04:00,2018-03-13T12:21:53-04:00,2262000,False
project_3,description_7,None,2018-03-13T07:56:52-04:00,2018-03-13T11:43:43-04:00,2018-03-13T11:43:43-04:00,13611000,False
project_3,description_3,None,2018-03-12T22:48:47-04:00,2018-03-13T00:00:47-04:00,2018-03-13T00:00:47-04:00,4320000,False
project_9,description_40,None,2018-03-12T20:54:17-04:00,2018-03-12T22:12:04-04:00,2018-03-12T22:12:05-04:00,4667000,True
project_1,description_1,None,2018-03-12T19:14:00-04:00,2018-03-12T19:49:06-04:00,2018-03-12T19:49:50-04:00,2106000,True
project_3,description_3,None,2018-03-12T16:59:45-04:00,2018-03-12T18:59:31-04:00,2018-03-12T18:59:31-04:00,7186000,False
project_4,description_4,None,2018-03-12T16:27:34-04:00,2018-03-12T16:59:42-04:00,2018-03-12T16:59:42-04:00,1928000,False
project_4,description_4,None,2018-03-12T16:20:00-04:00,2018-03-12T16:27:26-04:00,2018-03-12T16:27:33-04:00,446000,True
project_3,description_8,None,2018-03-12T15:34:34-04:00,2018-03-12T16:19:00-04:00,2018-03-12T16:27:12-04:00,2666000,True
project_7,description_12,None,2018-03-12T14:07:27-04:00,2018-03-12T15:34:34-04:00,2018-03-12T15:34:35-04:00,5227000,True
project_7,description_71,None,2018-03-12T13:45:28-04:00,2018-03-12T14:06:51-04:00,2018-03-12T14:06:51-04:00,1283000,False
project_1,description_11,None,2018-03-12T12:54:54-04:00,2018-03-12T13:44:50-04:00,2018-03-12T13:44:52-04:00,2996000,True
project_2,description_2,None,2018-03-12T11:46:57-04:00,2018-03-12T12:42:40-04:00,2018-03-12T12:42:40-04:00,3343000,False
project_3,description_7,None,2018-03-12T07:55:22-04:00,2018-03-12T11:46:57-04:00,2018-03-12T11:46:58-04:00,13895000,True
project_6,description_19,None,2018-03-12T01:32:00-04:00,2018-03-12T01:59:45-04:00,2018-03-12T01:59:45-04:00,1665000,False
project_7,description_71,None,2018-03-11T22:48:21-04:00,2018-03-12T01:31:56-04:00,2018-03-12T01:31:48-04:00,9815000,False
project_1,description_1,None,2018-03-11T21:48:54-04:00,2018-03-11T22:46:41-04:00,2018-03-11T22:46:44-04:00,3467000,True
project_7,description_71,None,2018-03-11T21:33:09-04:00,2018-03-11T21:35:00-04:00,2018-03-11T21:35:03-04:00,111000,True
project_7,description_71,None,2018-03-11T19:15:21-04:00,2018-03-11T21:25:48-04:00,2018-03-11T21:25:48-04:00,7827000,False
project_7,description_10,None,2018-03-11T18:42:42-04:00,2018-03-11T19:15:22-04:00,2018-03-11T19:15:22-04:00,1960147,False
project_1,description_1,None,2018-03-11T18:21:11-04:00,2018-03-11T18:37:34-04:00,2018-03-11T18:37:38-04:00,983000,True
project_6,description_19,None,2018-03-11T18:00:08-04:00,2018-03-11T18:21:11-04:00,2018-03-11T18:21:18-04:00,1263000,True
project_9,description_47,tag_2,2018-03-11T16:12:20-04:00,2018-03-11T16:34:25-04:00,2018-03-22T17:07:50-04:00,1325000,True
project_5,description_5,None,2018-03-11T15:31:16-04:00,2018-03-11T16:10:38-04:00,2018-03-11T16:10:38-04:00,2362000,False
project_2,description_2,None,2018-03-11T15:31:14-04:00,2018-03-11T15:31:15-04:00,2018-03-11T15:31:16-04:00,1000,True
project_9,description_47,tag_2,2018-03-11T13:33:39-04:00,2018-03-11T15:31:10-04:00,2018-03-22T17:07:46-04:00,7051000,True
project_3,description_3,None,2018-03-11T13:24:11-04:00,2018-03-11T13:33:25-04:00,2018-03-11T13:33:25-04:00,554000,False
project_1,description_1,None,2018-03-11T12:49:48-04:00,2018-03-11T13:24:11-04:00,2018-03-11T13:24:11-04:00,2063000,False
project_6,description_6,None,2018-03-11T11:48:00-04:00,2018-03-11T12:49:43-04:00,2018-03-11T12:50:09-04:00,3703000,True
project_3,description_3,None,2018-03-11T11:15:57-04:00,2018-03-11T11:47:49-04:00,2018-03-11T11:47:50-04:00,1912000,True
project_4,description_39,None,2018-03-10T19:23:14-05:00,2018-03-11T03:03:53-04:00,2018-03-11T03:03:54-04:00,24039000,True
project_4,description_4,None,2018-03-10T17:29:00-05:00,2018-03-10T18:18:55-05:00,2018-03-10T18:18:55-05:00,2995000,False
project_1,description_1,None,2018-03-10T17:16:00-05:00,2018-03-10T17:27:00-05:00,2018-03-10T18:06:16-05:00,660000,True
project_3,description_8,None,2018-03-10T16:45:41-05:00,2018-03-10T16:54:00-05:00,2018-03-10T18:05:41-05:00,499000,True
project_4,description_39,None,2018-03-10T12:05:46-05:00,2018-03-10T16:45:41-05:00,2018-03-10T16:45:41-05:00,16795000,False
project_3,description_8,None,2018-03-10T12:00:14-05:00,2018-03-10T12:05:45-05:00,2018-03-10T12:05:46-05:00,331000,True
project_2,description_2,None,2018-03-10T11:47:29-05:00,2018-03-10T12:00:08-05:00,2018-03-10T12:00:08-05:00,759000,False
project_5,description_5,None,2018-03-10T11:24:48-05:00,2018-03-10T11:44:38-05:00,2018-03-10T11:44:39-05:00,1190000,True
